counter, keyextract, sign, verify, total 
345,2.168700,2.854200,5.063400,10.086300 
346,1.850000,2.908500,5.219800,9.978300 
347,1.934000,2.783500,5.258100,9.975600 
348,2.636100,2.813000,4.994900,10.444000 
349,1.859100,2.838700,5.042400,9.740200 
350,1.841700,2.721700,4.988000,9.551400 
351,2.096200,2.884300,5.090100,10.070600 
352,1.824000,2.757500,4.960900,9.542400 
353,1.838500,2.788800,5.135100,9.762400 
354,2.573900,2.871000,5.136800,10.581700 
355,1.871800,2.714700,5.196700,9.783200 
356,2.122800,2.825000,5.134600,10.082400 
357,1.870700,2.799800,5.181500,9.852000 
358,1.993600,2.803400,5.053200,9.850200 
359,2.035800,2.826300,5.207000,10.069100 
360,2.584200,2.820100,5.006700,10.411000 
361,1.932600,2.767600,5.155300,9.855500 
362,1.972400,2.818300,5.057200,9.847900 
363,1.931900,2.753600,5.294800,9.980300 
364,1.991000,2.861400,5.191500,10.043900 
365,1.879700,2.887300,5.275300,10.042300 
366,2.484400,2.694400,7.229700,12.408500 
367,1.671100,2.788100,5.201000,9.660200 
368,1.686500,2.792600,4.992600,9.471700 
369,1.860200,2.799500,5.053300,9.713000 
370,1.837100,2.673300,4.977900,9.488300 
371,1.870000,2.788500,5.013100,9.671600 
372,1.817700,2.759100,5.448200,10.025000 
373,1.830500,2.756100,4.912900,9.499500 
374,1.972500,2.783800,5.547500,10.303800 
375,1.909800,2.797700,5.162400,9.869900 
376,2.062400,2.967100,5.103000,10.132500 
377,1.924600,2.914000,5.490700,10.329300 
378,2.004900,2.762200,5.508900,10.276000 
379,1.881500,2.948200,5.491100,10.320800 
380,1.884600,2.771800,5.287500,9.943900 
381,2.186600,2.832900,5.188200,10.207700 
382,1.911300,2.834500,5.502700,10.248500 
383,1.993400,2.816900,5.291500,10.101800 
384,2.424600,2.859200,5.631900,10.915700 
385,1.833300,2.763600,5.088300,9.685200 
386,1.900900,2.811400,5.040200,9.752500 
387,2.062700,2.817300,5.248700,10.128700 
388,1.861600,2.765200,5.089500,9.716300 
389,1.968600,2.803200,5.120100,9.891900 
390,1.854400,2.892100,5.981800,10.728300 
391,1.885400,2.783300,5.003900,9.672600 
392,1.884900,2.804000,5.077400,9.766300 
393,1.857600,2.826200,5.188400,9.872200 
394,2.100300,2.762800,5.183000,10.046100 
395,1.915600,2.786100,5.167500,9.869200 
396,2.013700,2.801400,5.669000,10.484100 
397,2.160000,2.931700,5.379700,10.471400 
